Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_encoded,Category_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Payment Method_encoded,Frequency of Purchases_encoded
3060,45.69913251550338,Female,Sweater,Clothing,71.11498336623977,Kentucky,L,Maroon,Spring,3.180882414350238,No,Express,No,No,42.16151846532135,Credit Card,Quarterly,0,1,0,12,1,0,1,0,0,2,5
3061,47.24138493820852,Female,Coat,Outerwear,81.32158645279867,California,S,Charcoal,Summer,4.6946413661471365,No,Store Pickup,No,No,0.498324726822966,Venmo,Monthly,0,3,2,4,2,0,5,0,0,5,4
3062,32.74689978667248,Female,T-shirt,Clothing,59.2746827909647,South Dakota,L,Olive,Fall,4.4521212942328265,No,Express,No,No,20.314147653377635,PayPal,Every 3 Months,0,1,0,13,0,0,1,0,0,4,2
3063,50.92899055099866,Female,Backpack,Accessories,96.59042565363579,California,L,Green,Fall,3.2995571616457573,No,Standard,No,No,37.43905125726998,PayPal,Monthly,0,0,0,8,0,0,4,0,0,4,4
3064,25.597506736103615,Female,Sunglasses,Accessories,42.595068859602975,Connecticut,L,Brown,Winter,3.88824245252768,No,Store Pickup,No,No,23.64781913837082,Credit Card,Fortnightly,0,0,0,3,3,0,5,0,0,2,3
3065,20.848427889634614,Female,Belt,Accessories,76.23087252168399,Idaho,S,Cyan,Winter,3.598206556628183,No,Express,No,No,50.29789611077392,Bank Transfer,Quarterly,0,0,2,5,3,0,1,0,0,0,5
3066,49.244532871206594,Female,Jacket,Outerwear,59.63610323781303,North Dakota,M,Beige,Fall,2.8527035744236198,No,Store Pickup,No,No,7.317465338384954,Venmo,Bi-Weekly,0,3,1,0,0,0,5,0,0,5,1
3067,59.33441505496401,Female,Skirt,Clothing,47.315395934147524,Michigan,L,Teal,Summer,4.306363569719299,No,Free Shipping,No,No,13.120484447455967,Venmo,Every 3 Months,0,1,0,20,2,0,2,0,0,5,2
3068,70.01399222201121,Female,Belt,Accessories,21.908285901094295,Missouri,S,Gray,Spring,3.4715423481507393,No,Free Shipping,No,No,3.4340408126283677,Cash,Weekly,0,0,2,7,1,0,2,0,0,1,6
3069,32.171286207009686,Female,Boots,Footwear,39.93084825954673,California,M,Indigo,Winter,4.174526822603151,No,Express,No,No,2.3126092838390626,Debit Card,Weekly,0,2,1,9,3,0,1,0,0,3,6
3070,62.52673215194265,Female,Jeans,Clothing,73.97804400693104,Delaware,L,Magenta,Spring,4.62131232663167,No,Express,No,No,16.411054913589354,Debit Card,Quarterly,0,1,0,11,1,0,1,0,0,3,5
3071,51.03482716709704,Female,Shoes,Footwear,24.738356496408972,Alabama,XL,Red,Fall,2.646507688165447,No,Free Shipping,No,No,42.710210048636704,PayPal,Bi-Weekly,0,2,3,18,0,0,2,0,0,4,1
3072,24.29455717019032,Female,Sweater,Clothing,40.939000065494,New Hampshire,L,Turquoise,Spring,3.4100958059060122,No,Next Day Air,No,No,6.620035385172477,PayPal,Monthly,0,1,0,21,1,0,3,0,0,4,4
3073,26.15384666022956,Female,Jewelry,Accessories,100.26284847968299,New York,L,Peach,Spring,3.1246635889947663,No,Standard,No,No,46.63253585429351,PayPal,Quarterly,0,0,0,15,1,0,4,0,0,4,5
3074,59.240830461783624,Female,Shirt,Clothing,64.37765910671986,Oregon,L,White,Winter,3.6218354033984124,No,Free Shipping,No,No,6.374434633843394,Debit Card,Bi-Weekly,0,1,0,23,3,0,2,0,0,3,1
3075,25.442616769370904,Female,Boots,Footwear,56.596746352985356,Massachusetts,L,Maroon,Winter,4.2508183153642305,No,Next Day Air,No,No,34.72087855031987,Debit Card,Fortnightly,0,2,0,12,3,0,3,0,0,3,3
3076,55.38241693629992,Female,Shorts,Clothing,90.02891495515968,Utah,XL,Beige,Winter,3.5301829520238734,No,Standard,No,No,20.70866305367037,PayPal,Every 3 Months,0,1,3,0,3,0,4,0,0,4,2
3077,66.58941231314718,Female,Handbag,Accessories,46.37989893895478,New Hampshire,M,Blue,Summer,3.6238938713108455,No,Express,No,No,13.87523546666228,Venmo,Bi-Weekly,0,0,1,2,2,0,1,0,0,5,1
3078,60.42052031982466,Female,Sweater,Clothing,89.1861412651872,Illinois,S,Red,Spring,3.03522870987651,No,Store Pickup,No,No,32.25406408419334,Debit Card,Bi-Weekly,0,1,2,18,1,0,5,0,0,3,1
3079,32.17794738737555,Female,Belt,Accessories,96.84655426465139,Alaska,M,Blue,Spring,2.452058777005756,No,2-Day Shipping,No,No,23.910925094666066,Bank Transfer,Bi-Weekly,0,0,1,2,1,0,0,0,0,0,1
3080,47.81102394449911,Female,Belt,Accessories,28.690288152496798,Wyoming,M,Maroon,Fall,3.9682832120520777,No,Store Pickup,No,No,3.645924572014268,Bank Transfer,Annually,0,0,1,12,0,0,5,0,0,0,0
3081,69.91285960981108,Female,Hoodie,Clothing,40.44318208815338,Colorado,L,Yellow,Spring,4.069532499286669,No,Next Day Air,No,No,5.762830148090984,Cash,Bi-Weekly,0,1,0,24,1,0,3,0,0,1,1
3082,64.10672676152956,Female,Sneakers,Footwear,45.549720250307075,Vermont,L,Pink,Winter,4.873901191739255,No,Next Day Air,No,No,10.622365716375098,Credit Card,Weekly,0,2,0,16,3,0,3,0,0,2,6
3083,54.504280608167875,Female,T-shirt,Clothing,98.67230289458729,Utah,M,Maroon,Spring,3.9827491629130147,No,Next Day Air,No,No,19.969337039403257,Bank Transfer,Annually,0,1,1,12,1,0,3,0,0,0,0
3084,21.150514365596578,Female,Pants,Clothing,19.20502195660707,Illinois,S,Purple,Summer,3.5086878834716924,No,Store Pickup,No,No,28.36609838499275,PayPal,Quarterly,0,1,2,17,2,0,5,0,0,4,5
3085,45.858686707981214,Female,Scarf,Accessories,35.51570702666097,Idaho,S,Indigo,Spring,3.231000796730402,No,Store Pickup,No,No,43.39387087772674,PayPal,Monthly,0,0,2,9,1,0,5,0,0,4,4
3086,24.235716858290996,Female,Sweater,Clothing,49.34314063447214,Nevada,L,Gray,Winter,2.8387231937122275,No,Store Pickup,No,No,10.640695767021642,Venmo,Every 3 Months,0,1,0,7,3,0,5,0,0,5,2
3087,46.95697127557417,Female,Handbag,Accessories,71.34030328243676,Utah,M,Lavender,Summer,3.469996600477696,No,Next Day Air,No,No,26.15250730388304,Venmo,Every 3 Months,0,0,1,10,2,0,3,0,0,5,2
3088,62.92688034645973,Female,Shirt,Clothing,86.47479914284496,North Carolina,M,Charcoal,Spring,3.0697502220666397,No,Free Shipping,No,No,28.69787527842711,Bank Transfer,Monthly,0,1,1,4,1,0,2,0,0,0,4
3089,32.516422225323,Female,Dress,Clothing,63.97344704974119,Arkansas,M,Teal,Spring,3.34712108104443,No,Store Pickup,No,No,34.74739292269243,Bank Transfer,Quarterly,0,1,1,20,1,0,5,0,0,0,5
3090,50.10918131709938,Female,Sandals,Footwear,20.93141583669761,North Carolina,L,Blue,Fall,4.623160638065925,No,Free Shipping,No,No,23.018544557560997,Cash,Bi-Weekly,0,2,0,2,0,0,2,0,0,1,1
3091,27.617645944929762,Female,Shirt,Clothing,36.69598567152627,Texas,M,Peach,Summer,4.902967484510969,No,Store Pickup,No,No,15.180294687172612,Bank Transfer,Quarterly,0,1,1,15,2,0,5,0,0,0,5
3092,68.57766962222883,Female,Dress,Clothing,82.13893047820832,Nevada,L,Orange,Winter,3.4169507262851417,No,2-Day Shipping,No,No,45.89368963909952,Credit Card,Annually,0,1,0,14,3,0,0,0,0,2,0
3093,51.9281755340643,Female,Sunglasses,Accessories,55.119453689675,Utah,L,Silver,Fall,3.4989326925748285,No,Next Day Air,No,No,14.013871711319517,Bank Transfer,Bi-Weekly,0,0,0,19,0,0,3,0,0,0,1
3094,29.319062802410144,Female,Socks,Clothing,64.27062595941695,Pennsylvania,L,Red,Summer,4.818785975891879,No,Store Pickup,No,No,15.904002178047381,Cash,Every 3 Months,0,1,0,18,2,0,5,0,0,1,2
3095,21.343121144069713,Female,Sandals,Footwear,58.25339758770192,Georgia,M,Gray,Summer,2.6879650682480043,No,Store Pickup,No,No,9.48206826638431,Cash,Weekly,0,2,1,7,2,0,5,0,0,1,6
3096,62.9728788491632,Female,Hat,Accessories,52.64747619311015,Minnesota,S,Beige,Fall,3.4096262113271334,No,Standard,No,No,13.130827595374726,Venmo,Fortnightly,0,0,2,0,0,0,4,0,0,5,3
3097,69.79210603373191,Female,Shirt,Clothing,63.910144944934615,Kansas,L,White,Winter,3.4459056228615816,No,Next Day Air,No,No,20.723707363450547,Bank Transfer,Monthly,0,1,0,23,3,0,3,0,0,0,4
3098,48.443715099885054,Female,Shoes,Footwear,32.37583780190549,Delaware,M,Silver,Fall,3.675369659849121,No,Free Shipping,No,No,39.00011594353005,Bank Transfer,Quarterly,0,2,1,19,0,0,2,0,0,0,5
3099,65.90151774624097,Female,Pants,Clothing,63.993956327685176,New Mexico,L,Cyan,Summer,3.2757554574948156,No,Next Day Air,No,No,48.744257629353356,Bank Transfer,Quarterly,0,1,0,5,2,0,3,0,0,0,5
3100,42.44091156735801,Female,Shirt,Clothing,98.47193483109042,Michigan,S,Maroon,Fall,2.8865926658454364,No,Free Shipping,No,No,20.74107415181056,Bank Transfer,Bi-Weekly,0,1,2,12,0,0,2,0,0,0,1
3101,49.46249341345018,Female,Hat,Accessories,85.92926244120844,Vermont,L,Purple,Winter,3.8668205034758527,No,Express,No,No,2.8555793687693662,Bank Transfer,Weekly,0,0,0,17,3,0,1,0,0,0,6
3102,32.65054694689028,Female,Jewelry,Accessories,79.89612387193965,Idaho,S,Brown,Summer,2.6808931941478957,No,Express,No,No,9.53664085215747,PayPal,Fortnightly,0,0,2,3,2,0,1,0,0,4,3
3103,52.25423138569913,Female,Jacket,Outerwear,85.84589774108363,South Dakota,M,Green,Summer,4.245767104938609,No,Standard,No,No,27.504524948265914,Cash,Bi-Weekly,0,3,1,8,2,0,4,0,0,1,1
3104,27.814070275568234,Female,Shirt,Clothing,36.72338879907224,Illinois,S,Peach,Winter,3.0196495899604483,No,2-Day Shipping,No,No,42.02974628179102,Bank Transfer,Weekly,0,1,2,15,3,0,0,0,0,0,6
3105,42.4452252706503,Female,Pants,Clothing,56.83727250333788,Georgia,S,Turquoise,Summer,4.997045096764896,No,2-Day Shipping,No,No,41.37105650697651,Debit Card,Fortnightly,0,1,2,21,2,0,0,0,0,3,3
3106,48.274814303226535,Female,Skirt,Clothing,33.91949459733172,Oregon,M,Olive,Fall,2.6389345704410854,No,Express,No,No,16.522170086129673,Debit Card,Monthly,0,1,1,13,0,0,1,0,0,3,4
3107,61.0167217359627,Female,Sandals,Footwear,58.9029590711974,Alabama,M,Yellow,Winter,4.670103788615715,No,Next Day Air,No,No,20.053908009952323,PayPal,Annually,0,2,1,24,3,0,3,0,0,4,0
3108,65.43523383363642,Female,Blouse,Clothing,32.60180531824442,Hawaii,L,Gray,Winter,4.612054081081092,No,Standard,No,No,17.547056253293125,Credit Card,Bi-Weekly,0,1,0,7,3,0,4,0,0,2,1
3109,50.34262957810553,Female,Socks,Clothing,70.59366052495216,Oregon,M,Purple,Fall,3.1805537646766577,No,2-Day Shipping,No,No,6.472988425639184,PayPal,Monthly,0,1,1,17,0,0,0,0,0,4,4
3110,58.57823006825701,Female,Jacket,Outerwear,93.70857627750789,Illinois,M,Gray,Winter,4.275041731313727,No,Free Shipping,No,No,46.70497536515257,Bank Transfer,Fortnightly,0,3,1,7,3,0,2,0,0,0,3
3111,18.11660343236027,Female,Handbag,Accessories,46.344845505661134,Texas,L,Lavender,Fall,4.59732875114873,No,Next Day Air,No,No,1.486627191359192,Bank Transfer,Bi-Weekly,0,0,0,10,0,0,3,0,0,0,1
3112,20.784706999620138,Female,Belt,Accessories,81.03809088229536,Kansas,XL,Indigo,Spring,4.912304619675259,No,Free Shipping,No,No,25.49381596606822,Debit Card,Quarterly,0,0,3,9,1,0,2,0,0,3,5
3113,18.771232429029016,Female,Blouse,Clothing,98.03297445623416,Texas,S,Green,Fall,3.748562580071118,No,Express,No,No,25.469102912054655,Venmo,Annually,0,1,2,8,0,0,1,0,0,5,0
3114,45.080338585368565,Female,Shirt,Clothing,93.8664139798595,Nebraska,L,Green,Summer,2.6197007284420795,No,Express,No,No,1.3477773055257793,Debit Card,Weekly,0,1,0,8,2,0,1,0,0,3,6
3115,21.295771434759686,Female,Handbag,Accessories,55.63422172412979,Arkansas,M,Olive,Spring,4.671340584693845,No,Store Pickup,No,No,46.277074337113966,Venmo,Bi-Weekly,0,0,1,13,1,0,5,0,0,5,1
3116,26.1912153660546,Female,Scarf,Accessories,53.479106388548004,South Dakota,M,Charcoal,Fall,4.099357979006602,No,Free Shipping,No,No,9.693996560354664,Bank Transfer,Bi-Weekly,0,0,1,4,0,0,2,0,0,0,1
3117,49.85228174303901,Female,Coat,Outerwear,65.95846351498926,Montana,L,Gray,Spring,3.6987315643582046,No,Store Pickup,No,No,-0.3446758263965708,Venmo,Weekly,0,3,0,7,1,0,5,0,0,5,6
3118,42.4253116699895,Female,Hoodie,Clothing,48.989374865848326,Florida,M,Olive,Fall,2.9811251610833245,No,Free Shipping,No,No,3.4475648395050023,PayPal,Bi-Weekly,0,1,1,13,0,0,2,0,0,4,1
3119,61.797415354663514,Female,Shorts,Clothing,98.52725354293094,Virginia,L,Blue,Summer,4.663341576805906,No,Standard,No,No,31.175144645084014,Debit Card,Quarterly,0,1,0,2,2,0,4,0,0,3,5
3120,64.25873756070145,Female,Sandals,Footwear,79.06532801504001,Louisiana,XL,Silver,Winter,4.689769238831153,No,2-Day Shipping,No,No,21.23386649904324,Credit Card,Every 3 Months,0,2,3,19,3,0,0,0,0,2,2
3121,45.63230978179705,Female,Shirt,Clothing,78.42463551557972,Louisiana,M,Magenta,Fall,4.058204932376679,No,Store Pickup,No,No,30.923333150150903,Debit Card,Fortnightly,0,1,1,11,0,0,5,0,0,3,3
3122,62.534520852333394,Female,Hoodie,Clothing,36.076238393721475,Louisiana,L,Black,Fall,2.5512368639010714,No,Standard,No,No,16.836897034649123,Venmo,Weekly,0,1,0,1,0,0,4,0,0,5,6
3123,23.373504217584916,Female,Socks,Clothing,44.34105523229879,Georgia,M,Pink,Fall,3.0606036596297885,No,Express,No,No,34.59610602388195,Credit Card,Fortnightly,0,1,1,16,0,0,1,0,0,2,3
3124,56.727761814867755,Female,Handbag,Accessories,77.03862789263943,Iowa,XL,Red,Fall,3.2906990886007024,No,Next Day Air,No,No,40.34810465989684,Venmo,Bi-Weekly,0,0,3,18,0,0,3,0,0,5,1
3125,56.89400523234185,Female,Jewelry,Accessories,52.34608458461414,California,M,Peach,Summer,3.401266690793998,No,Standard,No,No,4.980041316382521,Cash,Every 3 Months,0,0,1,15,2,0,4,0,0,1,2
3126,33.56241706140197,Female,Coat,Outerwear,26.47276991468054,Oregon,L,Lavender,Spring,3.9610836462370265,No,Standard,No,No,3.3267145068009762,Cash,Quarterly,0,3,0,10,1,0,4,0,0,1,5
3127,55.54816485618714,Female,Sunglasses,Accessories,76.36744288191235,Maine,L,Lavender,Winter,2.5723799624044075,No,Store Pickup,No,No,28.324035205581374,Bank Transfer,Bi-Weekly,0,0,0,10,3,0,5,0,0,0,1
3128,56.002410005087114,Female,Gloves,Accessories,92.66588919306457,Louisiana,M,Beige,Winter,3.3819902317648296,No,Free Shipping,No,No,44.12519937077253,Credit Card,Every 3 Months,0,0,1,0,3,0,2,0,0,2,2
3129,65.05526477757736,Female,Jacket,Outerwear,30.630765903038917,Arkansas,S,Indigo,Fall,4.362552470272204,No,Standard,No,No,20.795472856146862,Cash,Annually,0,3,2,9,0,0,4,0,0,1,0
3130,59.687109066442716,Female,Sandals,Footwear,20.38168257990876,Maryland,S,Cyan,Summer,4.692518409634554,No,Express,No,No,39.39213182046137,Venmo,Every 3 Months,0,2,2,5,2,0,1,0,0,5,2
3131,51.93214818232452,Female,Pants,Clothing,18.385587685704863,Vermont,M,Yellow,Summer,4.485424296632771,No,Store Pickup,No,No,34.45739250018032,Venmo,Every 3 Months,0,1,1,24,2,0,5,0,0,5,2
3132,33.971432053395475,Female,Jacket,Outerwear,58.370525462348326,North Dakota,M,Peach,Fall,2.96627858389031,No,Store Pickup,No,No,10.520161950411381,Bank Transfer,Every 3 Months,0,3,1,15,0,0,5,0,0,0,2
3133,31.68363009404008,Female,Sweater,Clothing,97.59283304096948,Michigan,M,Yellow,Summer,4.158245134388038,No,Express,No,No,26.364179195141844,Cash,Quarterly,0,1,1,24,2,0,1,0,0,1,5
3134,59.13672031667986,Female,T-shirt,Clothing,66.83742435779826,Arkansas,M,Orange,Spring,4.103677464543486,No,Next Day Air,No,No,29.344284749692413,Cash,Bi-Weekly,0,1,1,14,1,0,3,0,0,1,1
3135,35.03142316179959,Female,Boots,Footwear,67.899930391193,Kentucky,L,Gray,Spring,4.408875658072306,No,Store Pickup,No,No,46.00064372838526,Bank Transfer,Weekly,0,2,0,7,1,0,5,0,0,0,6
3136,68.33684971911507,Female,Shoes,Footwear,86.44852226660191,Indiana,L,Yellow,Spring,4.661670600241807,No,Free Shipping,No,No,47.9119840600959,Venmo,Fortnightly,0,2,0,24,1,0,2,0,0,5,3
3137,58.72353889724678,Female,Skirt,Clothing,30.14023264486527,Minnesota,M,Gray,Fall,3.124596076073929,No,Next Day Air,No,No,29.191610071100516,Cash,Bi-Weekly,0,1,1,7,0,0,3,0,0,1,1
3138,33.22352904566698,Female,Coat,Outerwear,42.89654350665649,Louisiana,M,Turquoise,Spring,2.6857354552984547,No,2-Day Shipping,No,No,13.684843050003126,Bank Transfer,Monthly,0,3,1,21,1,0,0,0,0,0,4
3139,47.36001830518925,Female,Blouse,Clothing,92.29479457756885,Kentucky,L,Gray,Fall,4.510744683516503,No,Next Day Air,No,No,40.227332696505414,Cash,Every 3 Months,0,1,0,7,0,0,3,0,0,1,2
3140,34.79649121280328,Female,Sunglasses,Accessories,84.07380721257431,Georgia,M,Olive,Winter,4.423629967297649,No,Next Day Air,No,No,4.582145302946588,Venmo,Weekly,0,0,1,13,3,0,3,0,0,5,6
3141,34.64386710171906,Female,Gloves,Accessories,44.90701675655647,Alaska,XL,Peach,Summer,4.560001072849667,No,Free Shipping,No,No,36.97790090858551,Bank Transfer,Weekly,0,0,3,15,2,0,2,0,0,0,6
3142,34.382499970563046,Female,Sunglasses,Accessories,29.510157499005917,Mississippi,S,Peach,Winter,4.86247798398548,No,Express,No,No,47.16224083766123,Credit Card,Bi-Weekly,0,0,2,15,3,0,1,0,0,2,1
3143,22.924650729854356,Female,Sneakers,Footwear,21.54535112950023,Kansas,L,Magenta,Winter,4.024634558275918,No,2-Day Shipping,No,No,1.9993250413364827,Venmo,Quarterly,0,2,0,11,3,0,0,0,0,5,5
3144,67.54162755747355,Female,Hoodie,Clothing,20.1983252906699,Arizona,M,Purple,Summer,2.8875677513086857,No,Store Pickup,No,No,26.341816513404495,Cash,Quarterly,0,1,1,17,2,0,5,0,0,1,5
3145,23.328683867406955,Female,Boots,Footwear,70.944399543245,Maine,L,Beige,Spring,2.632866467610786,No,Free Shipping,No,No,12.145066682509816,Debit Card,Quarterly,0,2,0,0,1,0,2,0,0,3,5
3146,57.35741194365533,Female,Handbag,Accessories,28.343031129979973,Texas,XL,Purple,Spring,4.643337428307336,No,Standard,No,No,15.30792536395412,PayPal,Fortnightly,0,0,3,17,1,0,4,0,0,4,3
3147,20.4619358067903,Female,Shirt,Clothing,83.01440275537796,Virginia,S,Yellow,Winter,4.876904376168182,No,Free Shipping,No,No,19.484719838958537,PayPal,Annually,0,1,2,24,3,0,2,0,0,4,0
3148,44.45847762432536,Female,Sweater,Clothing,98.89008351300234,North Dakota,M,Pink,Winter,4.328407634851952,No,Express,No,No,21.238485882194357,Credit Card,Weekly,0,1,1,16,3,0,1,0,0,2,6
3149,36.91585232721871,Female,Shorts,Clothing,33.495128971168775,West Virginia,L,Purple,Fall,4.272946086950582,No,Free Shipping,No,No,15.927317214247132,Venmo,Weekly,0,1,0,17,0,0,2,0,0,5,6
3150,17.318211670646328,Female,Belt,Accessories,38.63533071988733,North Carolina,M,Lavender,Winter,4.679970428300153,No,Free Shipping,No,No,9.033863009145593,Venmo,Annually,0,0,1,10,3,0,2,0,0,5,0
3151,55.64022710461029,Female,Blouse,Clothing,26.145379695966575,Georgia,M,Peach,Spring,2.5751844192140645,No,Express,No,No,5.688008526482333,Bank Transfer,Bi-Weekly,0,1,1,15,1,0,1,0,0,0,1
3152,51.71926242964027,Female,T-shirt,Clothing,64.47220513310324,New Mexico,L,Orange,Fall,3.136745361715194,No,2-Day Shipping,No,No,45.77190705015615,Bank Transfer,Quarterly,0,1,0,14,0,0,0,0,0,0,5
3153,46.78958587815276,Female,Belt,Accessories,91.24272755268268,North Carolina,M,Red,Fall,3.130217083335201,No,Store Pickup,No,No,17.531423603976908,PayPal,Monthly,0,0,1,18,0,0,5,0,0,4,4
3154,55.71499300835488,Female,Socks,Clothing,88.38423132491741,Alabama,L,Red,Fall,3.111319465470013,No,Next Day Air,No,No,45.588117086132925,Venmo,Fortnightly,0,1,0,18,0,0,3,0,0,5,3
3155,26.210312614102577,Female,Belt,Accessories,55.1692286689678,Connecticut,M,Gold,Winter,4.37598708450339,No,Standard,No,No,32.31550191853574,Cash,Quarterly,0,0,1,6,3,0,4,0,0,1,5
3156,20.759611382269657,Female,Handbag,Accessories,87.95727545366182,Montana,M,Brown,Fall,4.294578283114979,No,Free Shipping,No,No,34.082516665683926,Cash,Annually,0,0,1,3,0,0,2,0,0,1,0
3157,17.059086205545267,Female,Shirt,Clothing,49.680022427432675,Montana,M,Black,Winter,3.022877553084899,No,2-Day Shipping,No,No,17.87948232187138,Cash,Monthly,0,1,1,1,3,0,0,0,0,1,4
3158,21.083191954333326,Female,Belt,Accessories,33.96759079992409,Maine,L,Red,Fall,3.1080367375696345,No,Store Pickup,No,No,4.930392822276014,Debit Card,Fortnightly,0,0,0,18,0,0,5,0,0,3,3
3159,31.01027119067859,Female,Jewelry,Accessories,79.31149216139987,Mississippi,M,Gray,Winter,4.912520123809133,No,2-Day Shipping,No,No,43.37488047497036,Credit Card,Monthly,0,0,1,7,3,0,0,0,0,2,4
3160,62.238139039977256,Female,Hat,Accessories,89.81300958376589,Louisiana,L,Pink,Winter,2.904780766478916,No,Store Pickup,No,No,3.988602887678292,Bank Transfer,Quarterly,0,0,0,16,3,0,5,0,0,0,5
3161,27.538827283389157,Female,Backpack,Accessories,88.81792038045455,Nebraska,XL,Turquoise,Fall,3.6935225143658856,No,Next Day Air,No,No,36.57778751075531,Cash,Fortnightly,0,0,3,21,0,0,3,0,0,1,3
3162,66.34666018407529,Female,Dress,Clothing,77.70718275194425,Massachusetts,S,Charcoal,Winter,4.154676115194192,No,2-Day Shipping,No,No,42.73109817291116,Cash,Monthly,0,1,2,4,3,0,0,0,0,1,4
3163,65.6509171594964,Female,Shoes,Footwear,84.15817634847369,Wisconsin,L,Blue,Winter,3.873210008559377,No,Standard,No,No,27.76621008698931,Bank Transfer,Quarterly,0,2,0,2,3,0,4,0,0,0,5
3164,48.47184014890958,Female,Pants,Clothing,66.13861589767318,Nebraska,XL,Turquoise,Summer,2.810444639091842,No,Express,No,No,35.83624669772359,Cash,Monthly,0,1,3,21,2,0,1,0,0,1,4
3165,39.122246341888896,Female,Dress,Clothing,32.27956945075007,Arizona,L,Silver,Winter,2.61036155625897,No,Standard,No,No,16.66613776775179,Credit Card,Annually,0,1,0,19,3,0,4,0,0,2,0
3166,47.667945364289636,Female,Jacket,Outerwear,90.88851429159651,Hawaii,M,Lavender,Spring,2.9939040918358177,No,Store Pickup,No,No,37.90624478222509,Bank Transfer,Every 3 Months,0,3,1,10,1,0,5,0,0,0,2
3167,18.703510023985185,Female,Shirt,Clothing,79.5450795487716,Georgia,M,Gold,Winter,2.7227488672881877,No,Next Day Air,No,No,37.739477789700594,Bank Transfer,Fortnightly,0,1,1,6,3,0,3,0,0,0,3
3168,24.120180626740975,Female,Dress,Clothing,77.7564758384075,Oregon,M,Blue,Fall,2.7632490899092534,No,2-Day Shipping,No,No,10.110879148791446,Cash,Bi-Weekly,0,1,1,2,0,0,0,0,0,1,1
3169,30.926529346322752,Female,Jeans,Clothing,25.90024268019952,Montana,M,Orange,Spring,2.921853211646875,No,2-Day Shipping,No,No,14.617574619381271,PayPal,Fortnightly,0,1,1,14,1,0,0,0,0,4,3
3170,34.68370729346443,Female,T-shirt,Clothing,56.53745446302069,Georgia,M,White,Fall,3.8170010563110033,No,Free Shipping,No,No,3.38607669129042,Venmo,Weekly,0,1,1,23,0,0,2,0,0,5,6
3171,64.28087412451455,Female,Sunglasses,Accessories,42.42707979880566,Rhode Island,XL,Charcoal,Spring,4.413520665658312,No,Express,No,No,10.236089292007359,Credit Card,Fortnightly,0,0,3,4,1,0,1,0,0,2,3
3172,68.46249790856531,Female,Jewelry,Accessories,24.891307735509578,Tennessee,M,Maroon,Spring,3.093480924509929,No,Express,No,No,26.625097279349802,Bank Transfer,Bi-Weekly,0,0,1,12,1,0,1,0,0,0,1
3173,55.99847994675909,Female,Socks,Clothing,50.37615145292655,Missouri,M,Olive,Fall,3.7655610246903946,No,Standard,No,No,30.064550288791242,Debit Card,Bi-Weekly,0,1,1,13,0,0,4,0,0,3,1
